officer_id,allegation_id
24929,C183510
7487,C183512
18966,C183512
15749,C183513
26526,C183513
3439,C183515
28553,C183515
6927,C183516
9983,C183516
3962,C183516
21837,C183518
11548,C183519
28350,C183520
29044,C183520
10493,C183520
19921,C183520
18083,C183520
13878,C183521
16971,C183522
23941,C183522
9728,C183523
2555,C183523
11480,C183524
20449,C183524
8251,C183525
26710,C183526
20478,C183527
11144,C183527
11175,C183529
4601,C183529
18272,C183530
19023,C183530
5860,C183530
10271,C183530
28844,C183530
30925,C183530
5854,C183531
15112,C183531
19921,C183531
26535,C183531
7812,C183531
18083,C183531
18375,C183531
6128,C183532
11278,C183532
17472,C183532
5287,C183532
11918,C183533
4137,C183533
6906,C183534
19590,C183534
12239,C183534
14545,C183534
341,C183534
19856,C183534
15430,C183534
8062,C183536
23053,C183536
26160,C183536
31862,C183536
29644,C183537
6634,C183537
6183,C183538
7624,C183538
137,C183539
12612,C183539
16653,C183541
2840,C183541
5512,C183541
21051,C183542
8286,C183542
8488,C183542
7847,C183542
17549,C183542
10283,C183542
20907,C183542
27389,C183542
18890,C183542
1844,C183543
14543,C183543
1531,C183544
18180,C183545
26101,C183545
31184,C183546
12038,C183548
25993,C183550
10526,C183550
26268,C183551
10728,C183553
16305,C183553
29827,C183554
26362,C183555
31906,C183555
25556,C183556
8160,C183556
19943,C183556
27823,C183556
28146,C183557
9722,C183558
27893,C183559
16882,C183560
24205,C183561
18088,C183561
29735,C183562
16476,C183562
3253,C183566
22535,C183566
15818,C183567
10647,C183568
15081,C183569
18051,C183569
1696,C183569
23936,C183569
22172,C183571
28253,C183571
28805,C183572
11179,C183572
6110,C183573
28135,C183573
17973,C183575
25993,C183576
10526,C183576
26253,C183577
13134,C183577
11774,C183578
9503,C183579
10939,C183581
22365,C183581
17938,C183583
10155,C183585
24362,C183585
2825,C183587
21020,C183588
12479,C183592
20713,C183592
2041,C183593
3381,C183593
1506,C183594
11077,C183594
29868,C183595
24151,C183595
4166,C183596
27679,C183596
18023,C183596
18005,C183597
21238,C183597
13891,C183600
5819,C183602
3709,C183602
24626,C183603
10923,C183604
15036,C183604
18966,C183605
28761,C183606
12595,C183607
18315,C183608
7138,C183609
22133,C183610
6158,C183611
30166,C183612
5577,C183612
17814,C183613
31722,C183615
31631,C183616
23405,C183616
5727,C183617
16359,C183618
27414,C183618
6534,C183619
27740,C183619
20752,C183620
26216,C183621
23092,C183622
21692,C183622
20087,C183622
29082,C183624
8138,C183626
2960,C183626
2701,C183627
22236,C183628
21459,C183628
2925,C183629
27557,C183629
15538,C183630
28019,C183631
702,C183631
2070,C183632
17533,C183632
31494,C183633
24416,C183633
9885,C183634
20317,C183635
24238,C183636
22449,C183637
17113,C183638
15430,C183638
3335,C183639
14603,C183640
21778,C183640
5246,C183641
2808,C183641
759,C183642
14341,C183642
3580,C183642
22685,C183642
12745,C183642
9458,C183642
1936,C183643
15622,C183643
198,C183644
6410,C183644
13053,C183644
24043,C183645
6624,C183645
21595,C183645
28169,C183646
9722,C183646
12329,C183647
28605,C183649
31618,C183649
21272,C183652
21004,C183653
5923,C183654
1909,C183655
13361,C183656
20150,C183656
24723,C183657
2642,C183658
13380,C183658
14121,C183658
4680,C183660
178,C183660
28354,C183661
4969,C183662
19198,C183662
20543,C183662
373,C183662
24794,C183662
11382,C183662
12302,C183662
28224,C183662
32314,C183662
243,C183664
9643,C183664
11537,C183666
759,C183667
3580,C183667
4264,C183667
3260,C183667
22810,C183667
9458,C183667
21365,C183668
3330,C183668
19454,C183670
12997,C183670
16153,C183670
28365,C183672
424,C183673
30889,C183674
12527,C183675
16156,C183676
23343,C183676
26696,C183677
27301,C183678
19812,C183679
12284,C183680
4605,C183681
22309,C183682
3218,C183683
13536,C183684
8462,C183684
22055,C183686
23965,C183686
24217,C183687
9657,C183688
4125,C183689
27072,C183689
17540,C183690
26376,C183692
24424,C183694
7957,C183695
6099,C183696
9099,C183696
8568,C183697
248,C183698
31573,C183699
26280,C183699
3580,C183699
9065,C183699
27988,C183699
20070,C183699
16417,C183699
21150,C183700
23870,C183700
26312,C183701
24283,C183702
437,C183703
16353,C183704
20876,C183704
29954,C183704
2856,C183704
9126,C183705
10001,C183705
4125,C183706
27072,C183706
27287,C183707
21194,C183707
16353,C183708
20876,C183708
29954,C183708
2856,C183708
13525,C183709
28473,C183709
30981,C183710
1240,C183710
2820,C183710
13447,C183711
7846,C183712
22648,C183712
30293,C183716
29045,C183716
22648,C183717
11349,C183718
30634,C183718
23278,C183719
2618,C183719
30165,C183719
1240,C183719
21447,C183721
923,C183721
8915,C183723
13500,C183724
31611,C183725
14441,C183726
8931,C183727
27815,C183727
3464,C183727
29993,C183730
22087,C183730
29999,C183730
1167,C183730
2925,C183730
27557,C183730
17401,C183731
23850,C183732
24245,C183733
22476,C183733
17044,C183734
9821,C183734
5323,C183734
29574,C183734
14218,C183735
90,C183736
27696,C183736
4043,C183737
30884,C183739
21564,C183740
16097,C183740
10236,C183741
15520,C183742
30690,C183742
28783,C183743
22614,C183743
5650,C183744
4839,C183745
13757,C183746
3253,C183746
22535,C183746
26040,C183747
30294,C183748
31142,C183750
20748,C183750
4271,C183750
15233,C183750
28365,C183750
20210,C183750
11350,C183750
615,C183751
294,C183752
23529,C183753
5876,C183753
17487,C183754
3447,C183754
16786,C183754
5367,C183755
3946,C183757
13067,C183759
19959,C183759
6296,C183760
9919,C183760
25333,C183760
22087,C183761
6313,C183761
29353,C183762
14568,C183762
1933,C183763
7532,C183763
7061,C183764
12420,C183764
6128,C183765
18341,C183766
28984,C183767
31411,C183770
8128,C183770
14406,C183770
2375,C183770
24967,C183770
18310,C183770
8292,C183771
30611,C183772
23890,C183774
30669,C183775
6586,C183776
11536,C183777
20071,C183777
18897,C183777
20806,C183777
24256,C183777
8711,C183777
27815,C183777
3464,C183777
7074,C183777
6549,C183777
10465,C183777
3561,C183777
5590,C183777
20070,C183777
15900,C183777
23164,C183777
28462,C183777
31202,C183777
29589,C183778
2451,C183779
22818,C183779
3512,C183779
1290,C183779
16938,C183780
7439,C183781
30632,C183782
3727,C183782
4881,C183783
14399,C183784
1355,C183785
22193,C183785
2698,C183785
12629,C183786
31710,C183787
11344,C183790
29891,C183790
26572,C183791
5259,C183793
29558,C183794
30555,C183794
25482,C183795
17977,C183795
26864,C183796
31198,C183797
23298,C183797
24130,C183797
13295,C183797
11557,C183797
16004,C183797
14474,C183798
24562,C183800
23958,C183800
30483,C183803
12479,C183806
11620,C183806
30526,C183806
18341,C183806
11820,C183806
20713,C183806
27301,C183807
10348,C183808
926,C183809
10175,C183814
23123,C183814
30564,C183814
12641,C183815
10294,C183816
17296,C183817
5246,C183818
20486,C183818
7036,C183819
22648,C183819
28882,C183820
15417,C183821
27227,C183822
9491,C183824
2185,C183824
9855,C183825
7974,C183825
31834,C183825
32256,C183825
8967,C183826
10202,C183827
7682,C183827
23472,C183827
5854,C183828
15243,C183828
28350,C183828
29044,C183828
15112,C183828
19921,C183828
26535,C183828
7812,C183828
7355,C183829
30521,C183830
2783,C183831
17701,C183831
6106,C183831
17806,C183831
1455,C183832
21035,C183833
29812,C183834
3362,C183835
14868,C183835
10565,C183835
1649,C183836
32367,C183836
29558,C183837
30555,C183837
31420,C183838
17044,C183840
9821,C183840
29882,C183841
32074,C183841
1111,C183843
7499,C183843
4889,C183843
28262,C183844
7959,C183845
25978,C183845
24147,C183846
12868,C183849
29585,C183850
27532,C183850
21563,C183854
17312,C183854
16754,C183855
1102,C183855
14791,C183856
16971,C183857
31568,C183859
16812,C183861
3277,C183861
26168,C183863
20250,C183864
11588,C183864
3447,C183864
25560,C183865
2316,C183865
17815,C183866
4384,C183867
14807,C183868
28861,C183868
29892,C183869
2383,C183869
22044,C183869
17182,C183869
13336,C183869
16852,C183870
27878,C183870
16305,C183871
7943,C183872
17065,C183872
11394,C183873
6313,C183874
2925,C183874
27557,C183874
33049,C183874
31420,C183875
29711,C183876
220,C183876
12038,C183877
21305,C183878
21065,C183878
4807,C183879
11889,C183881
2733,C183881
4527,C183883
617,C183885
12152,C183886
9081,C183887
2823,C183887
16167,C183888
15840,C183888
26006,C183889
3404,C183890
15863,C183891
20986,C183892
22873,C183892
24792,C183893
2547,C183893
12153,C183894
1056,C183895
4385,C183895
22059,C183897
15999,C183897
3484,C183898
12171,C183898
9328,C183900
2600,C183901
17276,C183902
18922,C183902
20806,C183903
8931,C183903
13853,C183903
6313,C183904
18167,C183905
26887,C183906
25810,C183906
11752,C183907
7099,C183909
23735,C183910
321,C183910
15557,C183910
5670,C183911
28192,C183912
21305,C183912
14294,C183914
23302,C183914
27528,C183915
21783,C183916
3612,C183916
24707,C183916
6058,C183916
6907,C183916
8316,C183916
5929,C183917
27445,C183918
13724,C183918
5747,C183919
26579,C183920
31034,C183920
30240,C183922
11695,C183922
7015,C183923
2369,C183923
18332,C183925
4761,C183926
26101,C183926
16608,C183928
8282,C183929
15685,C183929
7994,C183929
11914,C183930
14958,C183932
14399,C183934
7238,C183934
23830,C183935
703,C183936
17620,C183937
27876,C183937
27193,C183938
24230,C183939
29210,C183940
6512,C183940
24947,C183942
9132,C183942
8074,C183943
1988,C183943
22656,C183944
373,C183944
24794,C183944
32314,C183944
10136,C183945
30691,C183945
16133,C183946
3472,C183947
18499,C183947
9369,C183948
21621,C183950
26423,C183951
23591,C183952
16443,C183954
11581,C183956
20911,C183956
19155,C183957
5342,C183958
6130,C183959
8362,C183959
698,C183960
27389,C183960
9300,C183960
20918,C183961
14748,C183961
3933,C183961
27753,C183961
1482,C183962
15140,C183962
20876,C183963
13913,C183963
29954,C183963
31914,C183963
26788,C183964
12370,C183965
3950,C183966
27942,C183967
9260,C183968
22311,C183969
19289,C183969
29512,C183969
6449,C183969
24068,C183969
1547,C183969
27214,C183969
12770,C183969
13630,C183970
1285,C183971
27476,C183971
7575,C183972
17436,C183973
9985,C183974
22301,C183975
18720,C183976
12598,C183976
28459,C183979
9600,C183979
16842,C183979
16979,C183979
29544,C183979
7233,C183981
8287,C183981
8672,C183982
22633,C183983
20792,C183987
18874,C183989
13954,C183989
12751,C183990
28289,C183990
20792,C183991
8071,C183992
24433,C183992
9576,C183992
58,C183992
24403,C183994
28675,C183994
22060,C183997
17401,C183998
27433,C183999
26810,C183999
18964,C183999
24562,C183999
26738,C183999
30557,C183999
24217,C183999
5034,C183999
27164,C183999
3109,C184000
22704,C184001
14984,C184002
4139,C184003
31126,C184003
20622,C184004
5590,C184005
12152,C184007
21532,C184009
7747,C184010
17815,C184011
12627,C184012
24495,C184013
24713,C184013
27241,C184014
16954,C184015
29822,C184017
6523,C184018
22185,C184019
27430,C184022
8799,C184023
1509,C184023
17426,C184024
9620,C184025
15917,C184026
3836,C184027
21530,C184027
28420,C184028
30166,C184029
16608,C184030
14946,C184031
4896,C184031
20246,C184031
10993,C184032
8361,C184033
446,C184034
4761,C184036
7708,C184037
11824,C184037
3474,C184038
23688,C184041
30006,C184041
3692,C184042
16228,C184042
28796,C184043
13927,C184044
9722,C184045
24863,C184046
29335,C184048
25642,C184049
4403,C184049
8837,C184049
28420,C184052
7747,C184054
12522,C184055
4761,C184057
12167,C184058
31756,C184059
5111,C184060
7597,C184060
25405,C184062
6007,C184062
17545,C184062
2021,C184063
7086,C184063
22531,C184063
16028,C184064
12584,C184065
14743,C184066
11048,C184066
30603,C184066
4431,C184066
3127,C184067
459,C184067
22833,C184069
18795,C184069
29512,C184070
27214,C184070
5594,C184072
21277,C184073
4324,C184073
26579,C184074
31034,C184074
9177,C184075
2936,C184076
2615,C184076
9115,C184077
16026,C184078
16027,C184078
11197,C184078
16028,C184078
29243,C184078
12390,C184079
31433,C184081
31090,C184081
3476,C184083
27370,C184084
659,C184088
5133,C184088
7550,C184088
4011,C184088
8511,C184088
10112,C184088
14593,C184088
28449,C184088
13400,C184089
8016,C184089
18104,C184090
5256,C184090
9100,C184090
30087,C184090
9386,C184091
28917,C184092
30004,C184093
17219,C184094
2401,C184095
26079,C184095
27486,C184097
15894,C184098
21004,C184099
3950,C184100
2329,C184102
12446,C184104
24489,C184104
12788,C184105
2500,C184106
30846,C184106
198,C184107
29601,C184108
23135,C184108
18018,C184109
26464,C184112
27872,C184112
14179,C184112
33,C184112
14794,C184112
21900,C184113
16376,C184113
19887,C184113
26873,C184114
14407,C184115
28791,C184116
127,C184117
28862,C184118
21563,C184119
17312,C184119
30373,C184120
10857,C184121
10775,C184122
11731,C184123
1056,C184124
4385,C184124
3400,C184125
11530,C184126
8432,C184127
10845,C184127
24485,C184131
11502,C184131
20317,C184132
790,C184132
18087,C184132
26286,C184132
17213,C184134
15177,C184134
4876,C184135
24219,C184136
8115,C184136
9635,C184136
31054,C184136
7473,C184136
1054,C184137
25549,C184137
17182,C184138
12192,C184139
15920,C184139
4294,C184140
19617,C184140
16571,C184140
8128,C184140
9812,C184140
2375,C184140
18310,C184140
22326,C184142
15264,C184142
19488,C184143
27873,C184143
30557,C184143
3580,C184145
5695,C184145
17921,C184145
32109,C184146
7394,C184147
7190,C184147
10231,C184147
10640,C184148
15999,C184149
6999,C184150
30283,C184150
26521,C184151
9491,C184152
26531,C184152
20554,C184153
5747,C184155
16153,C184156
22215,C184157
13262,C184158
22045,C184158
28393,C184159
17461,C184159
14311,C184160
4761,C184161
4741,C184162
5966,C184163
28644,C184163
2871,C184164
6046,C184164
10175,C184165
21537,C184166
2123,C184166
3415,C184167
26548,C184168
23170,C184168
21103,C184168
7568,C184169
26075,C184170
27154,C184171
7694,C184172
26021,C184173
15893,C184174
5768,C184174
3506,C184175
23989,C184176
25444,C184177
12249,C184178
13840,C184178
17174,C184179
6468,C184180
23100,C184181
6359,C184182
10929,C184183
24546,C184184
22852,C184184
12704,C184184
26267,C184184
14177,C184184
27696,C184184
13679,C184185
11354,C184186
2259,C184187
3744,C184190
9134,C184190
1230,C184192
26675,C184193
6155,C184193
2008,C184193
27816,C184193
19283,C184194
10571,C184195
20135,C184195
3268,C184195
27059,C184195
1760,C184195
3539,C184195
30642,C184196
16894,C184197
6400,C184197
32254,C184197
1868,C184199
8562,C184199
27745,C184199
8973,C184199
5291,C184201
28439,C184202
7548,C184203
23910,C184204
22822,C184204
2944,C184205
13500,C184205
26216,C184206
6878,C184208
1183,C184209
8421,C184210
581,C184210
31524,C184210
5045,C184211
32254,C184213
11280,C184214
31990,C184214
927,C184216
25297,C184218
27658,C184218
28805,C184220
26523,C184221
10720,C184222
15136,C184222
25449,C184222
20260,C184222
24973,C184223
10471,C184223
3119,C184224
3534,C184225
19271,C184225
8321,C184227
979,C184229
2520,C184230
4881,C184230
22102,C184232
17327,C184234
10184,C184234
21964,C184235
8814,C184235
11330,C184235
7269,C184235
24548,C184235
23158,C184235
17875,C184236
29470,C184236
6421,C184236
9319,C184237
21370,C184237
20250,C184240
3447,C184240
16999,C184240
30956,C184241
27764,C184242
20363,C184242
22751,C184243
28393,C184244
10766,C184246
24340,C184247
21975,C184248
1977,C184249
23699,C184249
23446,C184250
2675,C184250
18493,C184251
8476,C184252
26591,C184253
16046,C184253
16840,C184253
5246,C184254
25516,C184255
5594,C184256
23858,C184257
1700,C184258
12410,C184258
13621,C184258
28754,C184260
28937,C184261
32074,C184263
8124,C184265
29035,C184266
3722,C184266
17816,C184267
6553,C184267
16008,C184267
3480,C184268
28262,C184269
4847,C184272
8799,C184272
1509,C184272
26102,C184273
11496,C184273
25236,C184273
21789,C184275
16746,C184275
18897,C184276
14671,C184276
30521,C184276
5446,C184276
26283,C184276
24760,C184278
3927,C184279
4157,C184280
11229,C184280
30937,C184281
21238,C184282
2599,C184283
23302,C184285
20250,C184286
3447,C184286
16999,C184286
1179,C184286
10001,C184288
26959,C184290
16477,C184291
15402,C184291
3415,C184292
30623,C184294
12681,C184295
23375,C184297
18924,C184298
15543,C184298
8432,C184299
28714,C184301
26819,C184302
11438,C184302
9631,C184303
1649,C184304
1455,C184305
23343,C184306
4125,C184308
11983,C184308
1909,C184308
16475,C184309
6906,C184310
4849,C184310
22869,C184311
21977,C184311
30097,C184312
2907,C184313
25549,C184318
30166,C184318
24623,C184318
7174,C184320
1328,C184322
22476,C184323
27183,C184324
5268,C184324
31756,C184324
641,C184325
28459,C184325
15956,C184325
8812,C184325
26520,C184325
8326,C184325
31239,C184325
9659,C184325
14726,C184325
30030,C184325
28608,C184325
2931,C184325
28472,C184325
32368,C184325
14731,C184327
12390,C184327
24154,C184327
6040,C184328
634,C184329
14321,C184330
9784,C184330
29512,C184331
1531,C184331
8122,C184331
27214,C184331
15257,C184333
6313,C184336
19690,C184336
5256,C184336
2925,C184336
12410,C184336
27557,C184336
33049,C184336
19123,C184337
10208,C184340
21683,C184342
5927,C184345
5904,C184345
26265,C184345
15177,C184346
2663,C184346
16754,C184347
1102,C184347
18670,C184349
615,C184349
28126,C184350
3849,C184350
16848,C184351
27646,C184353
19972,C184354
17113,C184354
22493,C184354
23348,C184354
24068,C184357
16566,C184358
5180,C184359
30871,C184360
2428,C184361
15638,C184362
7569,C184362
30534,C184365
26873,C184365
3105,C184366
30439,C184367
27570,C184368
1385,C184368
30342,C184369
798,C184369
29656,C184369
9126,C184371
17699,C184371
8799,C184371
1509,C184371
28571,C184372
17774,C184375
8989,C184375
24565,C184375
9039,C184376
18304,C184376
16087,C184378
16466,C184379
26982,C184380
21213,C184381
12627,C184382
5229,C184385
1080,C184385
7466,C184385
27413,C184385
15894,C184386
27318,C184387
24340,C184388
6757,C184389
1994,C184390
22386,C184390
10653,C184390
14009,C184392
29892,C184393
17182,C184393
6709,C184395
617,C184395
23565,C184395
3220,C184396
2096,C184397
21936,C184398
4605,C184400
15813,C184400
3307,C184401
944,C184401
10697,C184403
6409,C184404
17478,C184404
12375,C184404
22558,C184405
13915,C184405
31140,C184405
11297,C184406
30095,C184406
24954,C184406
20622,C184406
7666,C184407
25485,C184407
30848,C184408
