allegation_id,gender,race
1064092,M,Black
1064092,M,Black
1066859,M,Black
1066857,F,Black
1066860,F,White
1066856,M,Black
1066858,M,White
1066535,M,Black
1066642,F,""
1067238,F,Black
1066663,M,White
1066663,M,White
1065441,F,White
1065092,M,Hispanic
1067093,"",""
1066043,M,Black
1052855,F,Black
1067241,F,Black
1067232,F,Black
1066484,M,Black
1067241,F,Black
1067240,M,Black
1067239,M,Hispanic
1067241,M,Black
1067242,F,Hispanic
1067312,M,Black
1067312,M,Black
1067312,M,Black
1067315,"",""
1046733,F,Hispanic
1055415,M,Black
1067370,F,Hispanic
1067365,F,Black
1067366,M,Black
1066220,M,Black
1067199,F,White
1067199,M,White
1064524,M,Black
1064569,M,Black
1067434,F,Black
1067194,F,Hispanic
1067443,F,Black
1066818,F,Black
1067430,F,White
1067432,M,White
1066917,M,Black
1067433,M,Black
1066279,M,Black
1067440,F,Hispanic
1067441,F,Black
1046614,M,White
1063578,F,White
1063708,M,""
1057475,M,Black
1057086,F,Black
1057086,M,Black
1062240,M,Black
1062871,M,White
1067183,"",""
1067185,M,Black
1067184,M,Black
1067186,F,Black
1067177,M,Black
1067175,F,White
1067176,M,Black
1067178,F,Black
1066515,M,Black
1066087,M,Black
1061303,F,Black
1066716,M,Black
1066717,F,Black
1066707,M,Black
1066708,M,Black
1066705,F,White
1066715,F,Black
1066714,F,White
1066712,M,Black
1066713,M,White
1066709,M,Black
1066711,M,Black
1066711,M,Black
1062664,F,Black
1062664,M,Black
1066766,F,Black
1066766,M,""
1066769,M,Black
1066766,F,""
1066768,M,Black
1066770,F,Black
1066772,F,Black
1066765,M,Black
1066744,F,White
1066745,F,Black
1065145,M,Black
1066747,F,Black
1066746,F,Black
1066747,F,Black
1066886,M,Black
1066885,M,Black
1066835,F,Black
1066835,M,Black
1066877,M,Black
1066876,"",""
1066875,F,Black
1066882,F,White
1066880,F,Black
1066884,F,Black
1066883,F,Black
1066879,M,Hispanic
1066881,F,Black
1063103,M,Black
1066209,"",""
1066906,M,Black
1066903,M,Hispanic
1066904,F,White
1065476,M,Black
1066196,M,Black
1066893,F,Black
1066891,M,Black
1066894,F,White
1066895,M,Black
1066896,M,White
1066887,M,Black
1066892,M,White
1066889,M,""
1066890,M,""
1066888,M,""
1066369,M,Black
1066333,M,Black
1065563,F,Black
1066489,F,Hispanic
1066843,M,White
1066897,F,White
1066900,M,Black
1066899,M,Black
1066902,M,Black
1045029,F,Black
1066928,F,Black
1066930,M,Black
1066931,F,Black
1066931,F,Black
1066929,F,Black
1064914,M,Black
1066927,M,Black
1066924,M,Black
1066926,F,Black
1066925,F,White
1066925,M,White
1065547,F,Black
1065933,M,Black
1066920,M,Hispanic
1065989,M,Hispanic
1065996,M,Black
1066011,M,Black
1066002,M,Black
1066921,M,Black
1066923,M,Black
1066016,M,Black
1066863,F,Black
1066861,M,Black
1066773,F,Black
1066764,M,Black
1066763,F,Hispanic
1066763,M,Hispanic
1066760,F,Black
1066759,M,Hispanic
1066762,F,Black
1066761,F,Black
1062221,M,Black
1066700,M,Black
1066700,F,Black
1067097,M,Black
1067111,F,Black
1067112,M,Black
1067110,F,Black
1067113,M,Black
1067111,M,Black
1067109,F,Black
1067108,F,Black
1067111,M,Black
1067115,M,Black
1061842,M,White
1067318,F,Black
1067321,F,Black
1067319,M,Black
1067320,F,Black
1067317,M,White
1066706,M,Black
1063339,F,White
1067209,F,Asian/Pacific Islander
1067332,M,Black
1067324,M,Black
1067328,M,Black
1067329,F,White
1067334,M,White
1067329,M,White
1067331,M,Black
1066981,M,White
1067330,F,Black
1067326,F,Black
1067336,F,Black
1067339,M,Hispanic
1067342,F,Black
1067341,F,Black
1066646,M,Hispanic
1066649,F,Black
1066654,F,Black
1066654,M,Black
1066653,M,Black
1066656,M,Black
1066656,F,Black
1066651,M,Black
1066647,M,Black
1066650,"",Black
1066197,M,Black
1066871,M,Black
1066870,F,White
1066873,M,Black
1066874,M,Black
1063867,M,Black
1066321,F,White
1065989,F,Hispanic
1065956,F,Black
1066922,F,Black
1066314,F,Black
1064438,M,Black
1066987,M,Hispanic
1066985,F,Black
1066978,M,Black
1066977,M,White
1066976,M,Black
1066979,M,Black
1066980,M,White
1066982,M,White
1066981,M,White
1066983,M,""
1067182,F,Black
1066970,M,Black
1066969,M,White
1066972,M,Black
1066973,M,White
1066968,F,Hispanic
1066974,F,Black
1066967,M,White
1066971,M,""
1066962,F,White
1066963,M,Native American/Alaskan Native
1066966,F,Hispanic
1066961,M,Hispanic
1066960,M,Black
1066964,F,White
1066975,F,White
1067116,M,Black
1067125,F,Black
1067124,F,Black
1067118,M,White
1067122,F,Black
1067117,F,Hispanic
1067119,F,Hispanic
1063548,F,White
1066049,F,Black
1066372,M,Black
1066933,M,White
1066936,M,Black
1066934,M,White
1066937,M,Hispanic
1066939,F,Black
1066939,M,Black
1066936,M,Black
1066935,F,Black
1066938,M,Black
1066022,F,Black
1066163,M,Hispanic
1066162,M,Black
1066022,F,Black
1066932,F,Black
1066086,M,Black
1066098,M,Black
1066289,"",""
1066195,M,Black
1066017,M,Black
1066940,M,Black
1034045,M,Black
1065709,M,Black
1064416,F,Black
1067093,"",""
1067092,F,Black
1067089,M,Black
1067088,M,Black
1067095,M,Black
1067096,M,Hispanic
1067102,F,Black
1067101,F,White
1067106,M,Black
1067105,F,Hispanic
1067103,F,Black
1067104,M,Black
1067197,F,White
1067196,F,Black
1066457,M,Black
1066532,M,Black
1067164,M,Black
1067179,M,Asian/Pacific Islander
1067180,M,Black
1067180,F,Black
1067180,F,Black
1067181,M,Black
1065381,M,Black
1067350,M,Black
1066787,M,Hispanic
1067348,M,Hispanic
1067344,F,Black
1067347,F,White
1066790,F,Black
1066790,M,Black
1067349,M,White
1067352,M,Hispanic
1067351,F,White
1066790,F,Black
1067353,M,Hispanic
1067290,M,Black
1067348,M,Hispanic
1066756,M,White
1066756,F,Hispanic
1066727,M,Black
1061219,M,Hispanic
1067098,F,Black
1067099,M,Black
1067100,M,Black
1067120,M,Hispanic
1067126,M,Black
1067123,M,Black
1067127,"",""
1067121,M,Black
1065791,M,Black
1066596,M,Black
1064886,M,Black
1064886,M,Black
1062936,M,Black
1066969,M,White
1067133,M,White
1052630,M,Black
1061153,F,Black
1061153,F,Black
1062614,F,Hispanic
1067141,M,Black
1067143,F,Black
1064865,M,Black
1067142,M,White
1067139,F,""
1067140,M,Hispanic
1067144,F,Black
1067138,F,Black
1067137,F,White
1067136,F,Black
1062736,M,Hispanic
1067148,F,Black
1067147,F,White
1067146,M,White
1066870,F,White
1063852,M,Hispanic
1045963,M,Black
1048612,F,Black
1049523,F,Black
1059031,M,Black
1066749,"",""
1066749,"",""
1066758,M,Black
1065385,M,Hispanic
1066751,F,Black
1065385,"",""
1065385,M,Hispanic
1066660,M,Black
1066757,M,Black
1045963,M,Black
1066753,M,Black
1066756,M,White
1066508,M,Black
1063962,M,Black
1066855,M,White
1066845,M,White
1066848,M,Black
1066842,M,Black
1066849,F,Black
1066846,F,White
1066847,F,Black
1066843,M,White
1066854,M,Hispanic
1066853,M,Black
1066852,M,Black
1066851,M,Black
1066850,F,""
1067344,F,Black
1066790,F,Black
1066757,M,Black
1067135,F,Black
1067132,M,Black
1067134,M,Black
1067129,M,Black
1067131,M,Black
1067130,F,Black
1049525,M,Black
1049525,F,Black
1049525,F,Black
1049525,M,Black
1047430,M,Black
1049976,M,Black
1046694,F,Black
1055109,M,Black
1066306,M,Black
1064488,F,Black
1067174,F,Black
1066667,F,Hispanic
1045894,F,Hispanic
1045894,M,Hispanic
1040408,M,Black
1040408,F,Black
1040408,M,Black
1040408,F,Black
1059579,M,Black
1066371,M,Hispanic
1066792,M,Black
1067055,M,Black
1067057,F,White
1067054,M,Black
1067031,M,Hispanic
1067053,M,Black
1067070,M,Black
1067069,M,Black
1067066,F,Black
1067064,F,Black
1066752,F,Black
1066754,M,Black
1066756,F,Hispanic
1045963,M,Black
1066748,M,Hispanic
1065385,M,Hispanic
1065385,M,Hispanic
1066835,F,Black
1066836,M,White
1066835,M,Black
1066835,M,Black
1066841,M,Black
1066840,F,Black
1066839,F,White
1066838,M,Black
1066837,M,Black
1067081,M,Black
1066865,M,Black
1067077,F,Black
1067082,M,Black
1067074,M,Asian/Pacific Islander
1066580,F,Black
1066569,F,Black
1067025,M,Black
1066590,F,Black
1066528,F,Black
1067027,M,Black
1066505,M,White
1067028,F,White
1066686,M,Black
1066686,F,Black
1067012,F,Black
1067010,M,Black
1067013,M,White
1067024,M,Black
1065570,M,Black
1066908,M,Black
1067158,M,Black
1067157,F,Black
1067155,M,Black
1067158,F,Black
1067156,F,Hispanic
1067157,M,Black
1067172,F,Black
1067171,F,Black
1067173,M,Black
1067169,F,Black
1067170,M,Black
1066690,M,White
1066708,M,Black
1063957,M,Black
1063957,F,Black
1067168,M,Black
1067162,M,Black
1067164,M,""
1067067,M,White
1067061,M,Black
1067063,F,Black
1067068,F,Black
1067062,F,Black
1067064,F,Black
1067065,M,White
1067058,F,Black
1067060,M,Black
1067059,F,Black
1067071,M,Black
1066067,F,Hispanic
1063852,F,Hispanic
1066276,F,Black
1066741,M,Black
1066741,M,Hispanic
1066626,M,Black
1066605,M,White
1066348,M,Black
1066400,M,Black
1066375,M,Hispanic
1066400,M,Black
1066278,M,Black
1067154,F,Black
1067149,M,Black
1067080,F,Black
1067078,M,Black
1067073,M,Black
1067075,"",""
1067076,M,Black
1066807,M,White
1066638,M,Hispanic
1066433,M,Black
1066433,M,Black
1066433,F,Black
1066473,M,Black
1045894,M,Hispanic
1067090,F,White
1066407,M,Black
1066407,M,Black
1066401,M,Black
1067086,F,Black
1067084,F,Black
1067087,F,White
1067084,F,Black
1067085,M,Black
1067083,M,Hispanic
1067025,F,Black
1067016,M,Black
1067014,F,Black
1067018,F,Black
1067020,M,Black
1066909,M,Hispanic
1067019,F,Black
1067023,M,Black
1066139,F,White
1066139,M,Black
1067021,F,White
1067017,M,Black
1067015,M,Black
1067022,M,Hispanic
1067017,F,White
1065927,M,White
1067316,M,""
1034055,M,Black
1063648,F,Black
1066700,M,Black
1066703,M,Black
1063648,F,White
1066701,M,White
1066702,F,White
1063648,F,Black
1063648,F,Black
1063648,M,Black
1063648,M,Black
1066700,F,Black
1063648,M,Black
1063648,F,Black
1066699,M,Black
1066704,M,Asian/Pacific Islander
1065415,"",""
1064898,F,Black
1066064,M,Hispanic
1066695,M,""
1066694,M,Black
1066697,M,Black
1066691,F,Black
1066692,F,Black
1066690,M,White
1067150,M,Black
1067153,M,Hispanic
1067151,F,Black
1065561,M,Black
1067288,F,Black
1067289,M,White
1067295,F,Black
1067296,M,Hispanic
1067292,M,White
1067293,M,Black
1067290,M,Black
1067291,M,Hispanic
1067294,M,Black
1067342,F,Black
1067340,M,Black
1067337,M,Black
1067344,F,Black
1067256,M,Black
1067344,F,Black
1067344,F,Black
1067327,M,Black
1067324,M,Black
1061709,F,Black
1062760,F,Black
1066988,M,Black
1066995,F,Black
1066993,M,Black
1066996,M,Black
1066994,M,""
1067000,M,Black
1066997,F,White
1066999,M,Black
1066998,M,Hispanic
1066127,M,""
1066394,M,Asian/Pacific Islander
1066177,M,Black
1066243,M,Black
1066211,F,Black
1044816,M,Black
1050418,M,Black
1050418,F,Black
1050418,F,Black
1048658,M,Black
1055162,F,Black
1055462,M,Black
1053513,F,Black
1053513,F,Black
1053513,F,Black
1067262,M,Hispanic
1039999,M,""
1067256,F,Black
1039999,M,""
1067254,F,Black
1066698,M,Black
1066696,M,Black
1066288,M,Black
1042311,F,Black
1066722,F,Black
1066720,M,White
1066719,M,Black
1066718,M,Black
1066721,F,Black
1066724,M,Black
1066724,F,Black
1066723,M,""
1066725,M,Black
1041134,M,Hispanic
1067261,M,Black
1067257,F,Black
1067258,M,Black
1067257,M,Black
1067253,F,Black
1067256,M,Black
1067256,M,Black
1067259,M,Black
1067267,F,Black
1067265,F,Black
1067266,F,Black
1067266,F,Black
1067263,F,Black
1067264,F,White
1066887,M,Black
1066804,F,Black
1066772,F,Black
1066614,M,Asian/Pacific Islander
1066614,F,Asian/Pacific Islander
1066959,F,Asian/Pacific Islander
1067249,F,Black
1039999,M,""
1039999,M,""
1067250,M,Black
1067450,F,Black
1067451,F,Black
1066947,F,Black
1067329,F,White
1067449,F,Black
1067447,F,White
1067449,F,Black
1067448,F,Black
1067446,M,Black
1066524,M,Black
1066133,F,White
1066133,M,White
1067184,M,Black
1066657,M,Black
1066311,F,White
1064597,F,Black
1066735,M,Hispanic
1066742,M,Black
1067099,M,Black
1066000,M,Black
1066419,"",""
1066888,M,""
1065658,F,White
1066815,M,Hispanic
1030708,F,Hispanic
1030708,M,Hispanic
1042532,M,Black
1043537,F,Black
1050176,F,Hispanic
1050176,M,Hispanic
1050176,F,Hispanic
1050176,M,Hispanic
1068043,M,Black
1068041,M,Black
1068045,F,White
1067732,F,White
1067732,M,White
1067732,M,Hispanic
1068030,M,Hispanic
1068024,F,Black
1067722,F,Hispanic
1067721,M,Black
1067721,F,Black
1067722,M,Hispanic
1066185,F,Black
1067379,F,Black
1068033,M,Black
1068046,M,Black
1068023,M,Black
1068027,M,White
1068012,F,Black
1068028,M,Hispanic
1068022,M,Black
1068026,"",""
1068034,M,Black
1068042,M,Hispanic
1067505,M,Black
1067505,M,Black
1044336,M,Black
1039648,M,Black
1047759,F,""
1047759,M,Black
1055558,M,Black
1051256,M,Black
1055807,M,Black
1053709,M,White
1060344,F,White
1060344,M,White
1067595,M,Black
1067597,M,Black
1067572,M,Black
1067592,M,Black
1067572,M,Black
1067596,"",""
1067594,F,White
1067591,M,Black
1067591,"",""
1067939,F,Black
1067946,M,White
1067944,M,Black
1067941,F,Black
1067943,F,White
1067951,F,Hispanic
1067948,F,Black
1067943,M,Black
1067950,M,Black
1067949,M,Black
1067947,F,Black
1067942,M,""
1067568,M,Black
1067953,M,Black
1067956,F,White
1067955,M,White
1067952,M,Black
1067954,M,Black
1067953,M,Black
1067058,F,Black
1067830,M,Black
1067039,F,Hispanic
1067908,M,""
1068044,M,Hispanic
1067308,F,Black
1047032,F,Black
1047032,M,Black
1055029,F,Black
1062174,M,Black
1062174,M,Black
1064062,M,Black
1067488,M,White
1067486,M,Black
1067484,M,Black
1067492,M,Black
1067491,F,Black
1067496,M,Black
1067490,"",""
1067489,M,White
1064062,M,Black
1066951,M,Black
1066982,M,White
1067497,F,Black
1067495,M,Black
1066201,F,Black
1067499,F,Black
1067503,M,""
1067316,M,""
1067211,M,Hispanic
1062629,M,Black
1067630,M,Black
1043940,M,Black
1043940,F,Black
1055814,F,White
1056084,F,White
1065147,M,Hispanic
1068057,M,White
1068060,M,Black
1068036,M,White
1068055,"",""
1067550,F,Black
1068056,M,White
1068051,M,Hispanic
1068065,M,Black
1067572,M,Black
1066324,F,Black
1067251,M,Black
1047759,"",""
1067586,M,Black
1067587,M,Black
1067588,F,Black
1067590,M,Black
1067589,M,Black
1067588,F,Black
1067601,F,Black
1067598,M,Black
1067602,F,Black
1067600,F,Black
1067599,"",""
1067603,M,Black
1067304,F,Black
1067205,F,Black
1067304,M,Black
1042384,F,White
1052963,F,Hispanic
1066777,F,Black
1068076,F,Black
1067758,F,Black
1067394,M,Black
1067394,M,Black
1066721,F,Black
1065922,F,Black
1068083,M,Black
1068081,M,Hispanic
1068082,M,Hispanic
1068080,M,Hispanic
1067501,F,Black
1067500,M,Black
1067498,M,Black
1066604,F,Black
1067489,"",White
1067487,F,Black
1066877,M,Black
1068098,M,Hispanic
1068102,M,Black
1068105,F,White
1068108,M,Black
1068099,F,Black
1068097,M,Asian/Pacific Islander
1068104,M,Black
1068106,"",""
1068103,F,Black
1068106,M,Black
1034631,F,White
1037559,M,White
1037559,M,White
1037559,M,White
1043548,M,Black
1061604,M,Hispanic
1067289,M,White
1067605,F,White
1067604,M,Black
1066527,M,Black
1067615,M,Black
1067614,F,Black
1067609,F,Hispanic
1028705,F,Black
1067616,F,Black
1067606,F,Black
1067615,F,Black
1067611,M,Hispanic
1067610,F,Black
1067606,F,Black
1067607,M,Black
1067608,M,White
1067613,F,Black
1067613,"",""
1068154,F,Black
1068153,M,Black
1068146,M,Hispanic
1068157,M,White
1068155,F,Black
1068156,M,Black
1068111,F,Black
1068152,M,Black
1068178,F,Asian/Pacific Islander
1068172,M,Hispanic
1068151,M,Black
1068176,F,Hispanic
1068174,M,Black
1068171,M,Hispanic
1068168,M,Black
1068091,F,Black
1068091,M,Black
1068170,M,Black
1068177,M,Black
1068175,M,Hispanic
1068173,M,Black
1068172,M,Hispanic
1045795,F,Black
1049552,M,Black
1062675,F,Black
1062675,F,Black
1067482,M,""
1067483,F,Black
1067481,F,Black
1067476,M,Black
1067479,M,""
1067478,M,Black
1067475,M,Black
1067477,F,Black
1067485,M,White
1067472,M,Black
1067470,M,Black
1067474,M,Black
1067471,M,Black
1067473,M,Black
1068078,M,White
1068079,M,Black
1068074,F,Black
1068132,M,Black
1068132,M,Black
1068139,M,Black
1068119,M,Black
1068117,F,Hispanic
1068120,M,""
1068122,"",""
1068121,F,Black
1067832,M,Black
1068116,M,Black
1068110,F,Black
1068118,M,Black
1068128,F,White
1068150,M,Black
1068149,M,Hispanic
1068151,F,Black
1068127,F,White
1068125,"",""
1068126,M,Black
1068123,M,Hispanic
1067620,M,White
1067618,F,Black
1067621,M,Hispanic
1067623,M,Black
1067621,F,Hispanic
1067617,M,Black
1067619,F,Black
1067622,"",""
1067307,M,""
1068094,M,Black
1068100,"",""
1068101,M,Black
1068096,F,Black
1068093,F,Black
1044895,M,Hispanic
1068145,M,Black
1068148,M,Black
1040595,F,Black
1044895,F,Hispanic
1044895,F,Hispanic
1049524,F,Black
1049524,F,Black
1067614,F,Black
1067523,F,White
1067487,F,Black
1067678,M,Hispanic
1067626,F,Black
1067082,M,Black
1067044,F,Black
1065894,M,White
1064899,M,Black
1064832,F,Black
1064832,F,Black
1066939,M,Black
1068183,F,White
1068181,M,Black
1068184,F,Black
1068182,F,Black
1068181,F,Black
1068180,M,Black
1068194,M,Black
1039963,F,Hispanic
1062591,F,Hispanic
1060345,M,Black
1060345,F,Black
1060345,F,Black
1060345,M,Black
1060034,M,Black
1060034,M,Hispanic
1058921,M,Black
1066679,M,White
1067703,M,White
1067702,F,Black
1030120,M,Black
1067710,F,Black
1067704,M,""
1067711,F,Black
1067706,F,Black
1067706,M,Black
1067711,M,Black
1067707,F,Black
1067709,F,Black
1067708,M,Black
1067528,M,Hispanic
1067530,F,Asian/Pacific Islander
1067529,M,Black
1067532,F,Black
1067531,F,Black
1067533,F,Black
1067527,F,Black
1046506,F,White
1067815,F,Black
1067812,F,White
1046506,F,White
1067815,F,Black
1067814,M,Black
1067816,F,Black
1067813,F,Black
1067817,M,Black
1067815,F,Black
1067798,F,Black
1067797,M,Black
1067799,M,Hispanic
1067802,F,Black
1067130,F,Black
1067800,F,Black
1067801,F,Hispanic
1067803,M,Black
1067772,M,Black
1058837,M,Black
1058837,M,Black
1058837,M,Black
1067716,M,Black
1064081,F,Hispanic
1064796,M,Black
1067923,M,Black
1068168,F,Black
1068165,M,Black
1068162,F,Hispanic
1068166,M,Black
1068160,M,Black
1068159,F,Black
1068163,M,Black
1068161,F,White
1068164,F,Black
1068158,M,Black
1068169,M,Black
1067898,M,""
1067587,M,Black
1066973,M,White
1067807,M,Black
1067807,M,Black
1067687,M,Black
1067807,F,Black
1067506,M,White
1067410,M,Black
1067241,F,Black
1067241,M,Black
1067241,F,Black
1064761,F,Black
1066866,M,Black
1067030,F,Black
1067035,F,Black
1067053,M,Black
1068247,M,Black
1068247,M,Black
1068247,M,Black
1068247,M,Black
1068247,M,Black
1068247,M,Black
1068254,M,Hispanic
1068253,F,Black
1067705,M,Black
1067696,M,Black
1067699,M,Black
1067698,M,White
1067181,M,Black
1067698,F,White
1067697,F,Black
1066803,M,Black
1067700,F,Black
1067701,M,Black
1068077,F,""
1068084,M,Hispanic
1068085,M,Black
1068086,M,Black
1031960,M,Black
1067574,M,Black
1067807,M,Black
1067807,M,Black
1067804,M,Black
1067805,F,White
1067810,F,White
1067811,M,Black
1067809,M,Hispanic
1067807,F,Black
1067808,M,White
1066880,F,Black
1067074,M,Asian/Pacific Islander
1064008,M,Hispanic
1064008,M,Hispanic
1064520,M,Black
1067243,M,White
1064090,M,Black
1067600,F,Black
1068124,M,Hispanic
1068142,M,Black
1068141,M,Hispanic
1068144,F,Hispanic
1068143,F,Black
1068147,M,Black
1048485,M,Black
1067981,F,Black
1067981,M,Black
1066382,F,Hispanic
1066935,F,Black
1067982,F,Black
1067980,M,Black
1067722,F,Hispanic
1067988,F,Black
1067994,M,Black
1067988,M,Black
1067988,M,Black
1067990,M,Black
1067988,M,Black
1067985,F,Black
1067991,F,Hispanic
1067989,F,Black
1067988,M,Black
1067986,M,Hispanic
1067995,F,Black
1067992,M,Black
1068197,F,Black
1068191,M,Black
1068194,M,Black
1068187,M,Black
1068186,M,Black
1068189,M,White
1068190,M,Black
1068188,F,Black
1068185,M,Black
1068195,M,Black
1068193,F,Black
1068192,M,White
1068203,F,White
1068199,M,Hispanic
1068200,M,Black
1068201,F,Black
1068205,M,Black
1068201,F,Black
1068198,F,Black
1068203,M,Black
1068202,M,Black
1068204,F,Black
1067574,M,Black
1067574,F,Black
1067574,M,Black
1064583,M,White
1064637,F,White
1066474,F,Black
1066474,F,Black
1066474,F,Black
1066474,M,Black
1066227,M,Black
1066227,M,Black
1066474,M,Black
1067133,M,White
1068110,M,Black
1068109,M,Black
1068111,F,Black
1068114,M,Black
1068112,F,Black
1068113,M,Black
1068110,F,Black
1061889,F,Black
1061889,F,Black
1061889,M,Black
1067567,M,Black
1067565,M,Black
1067568,M,Black
1067535,M,Black
1067566,F,Black
1067569,M,White
1067571,M,Black
1067574,F,Black
1067576,F,Black
1067574,M,Black
1067574,M,Black
1067575,F,Black
1067570,M,Black
1058745,M,Black
1061081,M,White
1061081,M,White
1067753,F,Black
1067755,F,Hispanic
1067756,M,Black
1061081,M,White
1067755,M,Hispanic
1067755,M,Hispanic
1067754,M,Black
1067749,M,Hispanic
1068000,F,Black
1067750,M,Black
1067998,F,Black
1068002,M,Black
1067997,M,Black
1068210,M,Black
1068206,M,White
1068214,F,Hispanic
1068219,F,Black
1068191,M,Black
1068218,M,Black
1068215,F,Hispanic
1068211,M,Black
1068216,F,Black
1068217,F,Hispanic
1068212,F,Hispanic
1067692,M,Black
1068226,M,Black
1068224,F,Black
1068229,M,""
1068219,F,""
1068221,F,Black
1068223,M,White
1068225,F,Black
