allegation_id,officer_id
C149801,6925
C149801,30415
C149802,2685
C149802,13150
C149802,7355
C149817,9360
C149817,28690
C149818,16041
C149818,25016
C149818,14224
C149888,30360
C149888,13342
C149888,15588
C149892,24018
C149903,27633
C149903,23037
C149918,20420
C149918,27168
C149918,21559
C149918,4683
C149918,21356
C149934,3302
C149934,27471
C149977,3203
C149977,26312
C149980,11271
C149987,24760
1083385,24215
C149987,28066
C150021,3663
C150022,30839
C150023,2853
C150030,31192
C150034,3459
C150034,25693
C150044,6896
C150072,754
C150072,21577
C150072,2956
C150118,425
C150118,7328
C150162,15317
C150162,20519
C150162,15912
C150162,30470
C150200,13998
C150200,10822
C150206,30344
C150239,123
C150275,543
C150275,9226
C150275,15038
C150275,11990
C150275,19922
C150276,11101
C150276,26332
C150276,18986
C150291,18359
C150307,29496
C150366,3969
C150366,26871
C150421,2936
C150421,30111
C150474,2146
C150498,10184
C150498,33
C150498,20850
C150498,10966
C150518,4127
C150518,7328
C150519,13179
C150519,756
C150519,10895
C150519,11471
C150519,18419
C150519,27006
C150519,28372
C150519,26224
C150521,24349
C150521,28272
C150585,30792
C150631,951
C150631,22793
C150631,6563
C150722,16196
C150722,928
C150722,3236
C150722,18077
C150723,27989
C150723,23646
C150734,4294
C150734,23747
C150734,27157
1083385,17128
C150734,10929
C150734,15438
C150734,5369
C150734,25724
C150734,19797
C150821,16407
C150862,2987
C150862,27233
C150862,20970
C150862,24991
C150863,4649
C150908,28580
C150908,5008
C150912,3637
C150912,11156
C150912,27826
C150921,17659
C150921,18247
C150921,3311
C150921,19339
C150921,8753
C150921,30915
C150921,17379
C150924,2957
C150924,10687
C150994,29562
C151097,27476
C151170,26505
C151214,20037
C151268,10907
C151268,2518
C151268,27407
C151268,3548
C151268,3831
C151268,19002
C151268,1117
C151268,19037
C151268,28466
C151269,2887
C151269,9055
C151269,6294
C151269,20622
C151269,30758
C151270,1480
C151270,1831
C151270,17969
C151270,27815
C151270,16295
C151270,14263
C151270,15365
C151270,20279
C151270,27186
C151276,30214
C151277,31306
C151308,26049
C151308,14002
C151308,9367
C151349,23375
C151349,17709
C151422,18237
C151422,5496
C151423,330
C151423,437
C151423,11394
C151423,19709
1084301,29270
C151598,3858
C151635,11736
C151636,11268
C151636,20726
C151636,12761
C151637,22026
C151644,26371
C151644,27392
C151644,29881
C151653,13986
C151653,6286
C151693,7414
C151824,14868
C151834,6958
C151834,22454
C151834,11567
C151834,20965
C151835,7394
C151835,12192
C151835,4537
C151835,29190
C151835,10231
C151856,22707
C151856,8693
C151856,5971
C151863,6936
C151863,11680
C151863,1218
C151863,29585
C151871,9210
C151893,821
C151893,22197
C151893,8770
C151893,29500
C151893,28887
C151893,10043
C151893,16856
C151893,20910
C151922,8147
C151986,9560
C151986,11598
C151986,26049
C151986,10949
C151986,15358
C151986,26048
C151986,29568
C151986,16568
C152044,26347
C152044,6636
C152044,20981
C152044,23587
C152044,19618
C152044,19718
C152044,20852
C152044,22727
C152044,4015
C152044,6268
C152048,19332
C152229,22871
C152229,22331
C152229,12334
C152229,10582
C152230,154
C152262,12598
C152284,19814
1084301,6094
C152350,24402
C152373,11619
C152374,21776
C152374,22978
C152476,17319
C152509,16680
C152509,31166
C152509,28139
C152509,9488
C152509,24797
C152509,22992
C152509,13532
C152509,14852
C152509,13883
C152509,18157
C152535,28531
C152551,21933
C152559,26858
C152586,13732
C152593,9842
C152607,21629
C152607,29786
C152607,5693
C152611,25338
C152611,11860
C152611,8274
C152611,3471
C152619,17549
C152619,29898
C152619,25606
C152619,8559
C152620,22348
C152620,12978
C152621,4298
C152621,6805
C152621,3514
C152621,25978
C152621,8036
C152622,8988
C152710,30575
C152710,26224
C152711,3048
C152711,6980
C152807,14848
C152824,22416
C152824,20925
C152825,16727
C152825,27191
C152825,4743
C152825,14472
C152825,23042
C152825,8674
C152825,18281
C152826,29999
C152826,23047
C152827,29214
C152828,16088
C152828,24365
C152828,30399
C152828,3677
C152839,26747
C152839,328
C152848,31632
C152848,14197
C152848,18858
C152848,9688
C152878,27664
C152881,28787
C152881,1425
C152881,18034
C152884,26325
C152884,17880
C152888,23426
C152955,27317
C152985,11688
C152985,11002
C153035,5382
C153036,14107
C153049,10949
C153049,12417
C153106,8763
C153106,18432
C153106,19468
C153109,3465
C153109,30150
C153109,21879
C153109,8737
C153109,10562
C153109,20705
C153109,2613
C153109,6514
C153109,8186
C153168,19197
C153183,1969
C153184,20965
C153184,22892
C153184,24136
C153184,30183
C153200,28234
C153227,28934
C153247,1793
C153247,27105
C153247,3098
C153247,7202
C153247,26174
C153247,14196
C153247,3307
C153247,14862
C153280,1216
C153301,703
C153302,7965
C153302,2900
C153302,12744
C153302,16604
C153302,24148
C153302,11736
C153302,17136
C153372,26841
C153372,26211
C153372,4777
C153372,18310
C153372,20641
C153372,6440
C153378,9688
C153379,28490
C153379,14646
C153397,1438
C153414,155
C153414,25800
C153453,29597
C153464,3331
C153464,22152
C153464,817
C153464,28054
C153464,28980
C153495,11869
C153495,2253
C153495,2873
C153529,13299
C153596,9759
C153615,11460
C153626,14733
C153626,3059
C153626,117
C153668,1012
C153670,14412
C153709,19683
C153709,21577
C153730,7414
C153731,20722
C153732,3622
C153732,24794
C153762,25149
C153762,24488
C153762,27392
C153762,13194
C153763,20310
C153799,19124
C153799,6042
C153799,14483
C153799,16065
C153825,28454
C153829,2823
C153858,662
C153884,14120
C153884,6563
C153885,20428
C153885,27047
C153885,10434
C153885,30144
C153885,8385
C153904,22548
C153907,389
C153907,8968
C153907,29012
C153907,2368
C153907,14121
C153907,28134
C153907,26101
C153912,23213
C153913,29668
C153913,24016
C153914,2132
C153914,15874
C153914,19500
C153922,2871
C153923,15690
C153923,17260
C153924,7097
C153924,3040
C153924,17237
C153925,26074
C153925,10487
C153930,7357
C153931,5039
C153931,19132
C153931,5464
C153940,19059
C153948,12744
C153948,24148
C153968,17415
C153981,28495
C153982,19814
C153985,18037
C154036,23644
C154040,15471
C154056,6514
C154102,4164
C154102,20435
C154119,15081
C154119,21988
C154126,23977
C154127,18997
C154128,17596
C154128,18408
C154128,28711
C154130,7634
C154142,2002
C154210,11345
C154213,2613
C154242,28410
C154242,27493
C154270,29668
C154270,5045
C154270,31497
C154270,24016
C154366,20078
C154367,22871
C154367,30048
C154367,21658
C154367,3677
C154368,2910
C154368,24199
C154402,31467
C154402,7636
C154403,17688
C154405,22212
C154440,2198
C154440,25924
C154455,389
C154455,8968
C154455,28134
C154455,26101
C154480,17219
C154482,11783
C154485,9360
C154485,14139
C154485,6831
C154485,26314
C154485,18107
C154485,11586
C154501,1515
C154501,30111
C154503,4487
C154513,5459
C154513,3840
C154518,21986
C154518,9047
C154518,5898
C154583,9654
C154617,16653
C154617,27152
C154647,2506
C154665,17963
C154666,13821
C154666,1702
C154666,15362
C154666,20847
C154669,17327
C154669,13990
C154669,29253
C154669,31482
C154669,17061
C154672,7560
C154674,20892
C154674,20239
C154704,22368
C154704,6592
C154728,10456
C154728,3819
C154728,15320
C154728,30514
C154814,23853
C154828,17327
C154828,8770
C154828,3551
C154828,20910
C154830,23535
C154894,1617
C154914,21879
C154941,1878
C154944,29939
C154978,15989
C154992,4317
C154992,15455
C154992,3123
C154992,25127
C154992,29501
C154992,11745
C155006,26325
C155006,4385
C155007,6925
C155008,10880
C155032,5594
C155072,17659
C155072,1496
C155072,3311
C155072,7636
C155108,25465
C155124,12352
C155124,12401
C155126,27252
C155126,24200
C155139,16352
C155167,22066
C155167,24251
C155167,13541
C155167,15507
C155167,8273
C155183,25338
C155193,26613
C155210,8826
C155218,4424
C155223,2127
C155251,11046
C155330,7637
C155330,10230
C155330,28393
C155330,4439
C155331,3608
C155338,16784
C155357,28234
C155376,8970
C155376,20876
C155376,23365
C155376,6260
C155376,29954
C155376,4611
C155403,3950
C155403,24095
C155426,19339
C155426,17379
C155426,22118
C155427,15844
C155427,31268
C155427,3085
C155428,4624
C155428,13589
C155428,3697
C155429,30696
C155429,25584
C155461,30627
C155528,13274
C155528,11821
C155528,26029
C155561,17707
C155614,18367
C155614,16049
C155694,10548
C155695,10639
C155722,13556
C155722,22374
C155732,16425
C155732,21577
C155732,1020
C155733,2496
C155733,17761
C155733,27193
C155734,11842
C155734,26820
C155734,9155
C155734,19895
C155770,10699
C155770,127
C155770,30150
C155770,29074
C155770,16188
C155830,17964
C155834,27612
C155834,3776
C155875,30670
C155875,1421
C155876,16680
C155876,22714
C155876,30094
C155876,10623
C155876,27606
C155876,19767
C155876,2830
C155876,25690
C155876,13260
C155876,7204
C155877,17327
C155877,15015
C155877,1890
C155877,15097
C155877,24682
C155877,3551
C155877,1529
C155877,3883
C155877,2627
C155877,13042
C155892,19290
C155901,20139
C155901,28445
C155901,26314
C155901,21399
C155958,3801
C155958,21773
C155958,4897
C155958,14108
C155980,14094
C156036,14107
C156036,28351
C156037,29279
C156037,7877
C156038,1529
C156039,24023
C156039,9395
C156039,21707
C156039,1167
C156039,6643
C156039,31790
C156109,12404
C156113,29993
C156113,28805
C156113,14397
C156113,23000
C156164,22307
C156176,31411
C156218,29862
C156229,17149
C156229,13204
C156229,20343
C156229,619
C156315,15242
C156315,19030
C156315,4862
C156315,6022
C156347,19094
C156347,9373
C156367,9373
C156384,27503
C156384,32139
C156414,23636
C156441,20139
C156441,23639
C156441,16480
C156441,4479
C156441,10237
C156441,22318
C156441,3834
C156442,29668
C156442,5045
C156443,22871
C156443,24443
C156443,14828
C156443,2691
C156443,22104
C156444,1482
C156444,19356
1084301,3562
C156444,6577
C156445,29611
C156445,13516
C156471,6407
C156471,27239
C156471,26723
C156472,12978
C156472,14094
C156473,7083
C156473,31641
C156474,8812
C156480,13680
C156484,20817
C156484,11144
C156484,20823
C156484,30793
C156484,25364
C156522,28545
C156535,457
C156544,1546
C156544,1290
C156547,24368
C156554,17194
C156554,25731
C156554,14580
C156554,15233
C156554,14715
C156613,13507
C156633,8619
C156634,25528
C156634,26951
C156643,11884
C156662,8371
C156662,16443
C156694,2356
C156701,15924
C156701,14289
C156701,27284
C156701,19090
C156713,2683
C156713,20002
C156713,9375
C156713,15490
C156713,10025
C156713,2836
C156713,21943
C156713,1207
C156713,1629
C156720,3365
C156770,7712
C156770,13679
C156800,12541
C156801,2762
C156803,13738
C156812,16825
C156859,20422
C156884,22764
C156886,5513
C156892,19456
C156923,821
C156923,29253
C156923,19660
C156923,5134
C156923,30603
C156923,27392
C156923,28847
C156923,7137
C156935,8199
C156935,1639
C156935,23335
C156935,19808
C156935,19429
C156935,13735
C156935,9556
C156935,23273
C156942,5389
C156947,16088
C156947,28870
C156947,20758
C156947,6089
C156947,18078
C156948,20754
C156948,20599
C156948,3461
C156948,4684
C156949,8265
C156949,26343
C156950,702
C156951,27093
C156952,14826
C156952,26736
C156952,20990
C156953,13125
C156953,15692
C156953,634
C156953,21541
C156967,26380
C156967,6313
C157015,20813
C157021,2708
C157038,4068
C157154,14566
C157163,6183
C157163,17596
C157165,17204
C157165,4778
C157165,10382
C157165,31765
C157165,23529
C157167,26158
C157167,29677
C157167,841
C157184,18003
C157184,2123
C157186,5350
C157186,30560
C157241,22267
C157242,10528
C157242,10866
C157243,25817
C157243,5382
C157244,14310
C157244,30825
C157251,5561
C157297,16731
C157297,13052
C157297,25111
C157297,9771
C157328,8737
C157368,19522
C157369,9509
1085148,23301
C157369,2098
C157369,4427
C157369,11869
C157372,1729
C157372,25532
C157375,8138
C157377,22368
C157413,1683
C157413,14842
C157439,7395
C157446,28586
C157486,9098
C157496,29295
C157509,7873
C157510,22885
C157555,27747
C157556,14251
C157557,8317
C157557,20033
C157557,14094
C157597,15550
C157605,17912
C157605,16616
C157605,28806
C157611,15090
C157611,17690
C157611,1948
C157611,29616
C157630,21836
C157630,21974
C157769,12444
C157769,28168
C157769,24272
C157783,18382
C157783,18043
C157783,2779
C157784,3119
C157784,1504
C157784,10079
C157784,30958
C157787,15920
C157826,28934
C157826,16439
C157880,18301
C157880,7487
C157880,18160
C157897,26572
C157897,21435
C157946,11022
C157946,13390
C157946,25373
C157946,5461
C157946,27141
C157949,13992
C157949,11967
C157950,21463
C157950,24680
C157951,702
C157953,20210
C157968,29550
C157968,14199
C157968,18400
C157986,24205
C157986,10862
C157986,12612
C157986,4116
C157986,29608
C157986,16232
C157986,27980
C157986,5300
C157986,16986
C157986,13291
C157986,3576
C157986,24967
C157986,27029
C157986,21074
C157987,362
C157988,2087
C157988,14255
C157996,27623
C157996,20935
C158012,25747
C158012,24677
C158038,26811
C158077,8404
C158077,21712
C158077,30107
C158077,31514
C158077,24499
C158077,26535
C158087,29548
C158087,12070
C158160,13303
C158160,31244
C158174,26280
C158174,10668
C158174,3531
C158174,5950
C158181,2370
C158211,26066
C158211,5300
C158211,11304
C158211,15443
C158211,25800
C158221,21025
C158229,23516
C158229,27419
C158230,8430
C158309,22704
C158309,23203
C158358,11979
C158358,23766
C158358,13051
C158358,31258
C158358,29441
C158389,28016
C158398,12527
C158408,20566
C158410,5971
C158411,6638
C158411,28924
C158414,24060
C158415,9657
C158415,3930
C158509,19101
C158534,25800
C158546,17534
C158552,18691
C158568,145
C158568,16376
C158584,3569
C158584,27777
C158585,5243
C158585,3740
C158585,6577
C158585,27255
C158600,25185
C158639,1433
C158639,5665
C158639,1177
C158639,31026
C158639,16959
C158639,16856
C158651,7069
C158651,12660
C158693,8956
C158693,6563
C158693,31942
C158694,18456
C158698,17964
C158699,1644
C158701,16295
C158704,22871
C158704,29974
C158705,7727
C158705,12286
C158705,1937
C158705,11706
C158705,28185
C158705,20422
C158705,10029
C158705,23849
C158705,20343
C158706,1546
C158706,1290
C158736,23743
C158770,31278
C158778,23277
C158787,4868
C158787,30048
C158804,20033
C158810,20959
C158810,26951
C158818,20299
C158830,26000
C158830,8283
C158830,16067
C158830,7413
C158833,23277
C158886,18106
C158886,19294
C158980,4171
C159004,21835
C159042,15722
C159062,1446
C159062,3777
C159063,1538
C159133,10001
C159146,5874
C159154,27557
C159154,8339
C159164,10007
C159164,22308
C159168,18018
C159169,12144
C159169,30504
C159184,11059
C159184,923
C159184,15982
C159198,28248
C159216,22365
C159216,12306
C159216,26955
C159216,23303
C159231,28805
C159231,2240
C159231,28226
C159264,2983
C159264,18219
C159265,9509
C159265,11869
C159266,8317
C159266,20033
C159266,14094
C159268,10571
C159269,29969
C159269,12400
C159269,27876
C159281,27591
C159365,13757
C159429,28248
C159430,24402
C159921,23910
C160217,13787
C160217,9198
C160440,15365
C161094,16041
C161094,9713
C161172,28230
C161173,2323
C161173,30393
C161576,8461
C161576,23766
C161576,982
C161576,29441
C161576,7552
C161987,28135
C161987,17276
C162102,27999
C162102,9702
C162102,22468
C165196,10551
C165196,1937
C165196,28185
C165196,10029
C165197,31733
C165197,22147
C165279,25467
C165279,16840
C165279,14121
C165387,21051
C165387,27821
C165782,22741
C165782,14809
C165782,10021
C165782,31467
C165782,15043
C165782,11914
C165782,30448
C165782,15655
C166131,30823
C166244,13990
C166244,31482
C166244,3950
C166245,15619
C166245,6987
C166245,2965
C170712,20817
C170712,6636
C170712,2267
C170712,8126
C170712,4205
C170712,12507
C170712,23883
C170712,32455
C170713,28759
C170713,26327
C170854,7974
C171722,10701
C171722,3340
C173408,1496
C173408,3311
C173408,29754
C178936,7629
C179078,17938
C179078,5762
C179078,5692
C179078,29190
C180286,21577
C181237,16954
C181237,25154
C181464,8630
C181464,24998
C181557,585
C181575,30742
C181575,11776
C181576,608
C181576,25828
C182126,29025
C182159,30174
C183663,611
C183663,26405
C183978,22963
C184507,3331
C184507,12612
C184507,24344
C184507,8860
C184507,6307
C184507,5144
C185886,23082
C185886,389
C185886,25939
C185886,29012
C187656,30848
C188797,6906
C189014,21467
C189014,220
C189523,19359
C189523,16799
C189523,18323
C189523,15850
C189523,26257
C190319,12550
C190326,9300
C190326,26642
C190329,22267
C190329,22026
C190422,3286
C190422,19302
1085148,22316
C190422,24528
C190422,24820
C190422,7552
C190422,21541
C190425,15867
C190429,22842
C190653,3776
C190670,8245
C190736,1728
C190736,8431
C191072,20900
C191460,6480
C191541,31655
C192494,31297
C195036,22575
C195548,9265
C195687,28999
C197764,13915
C197765,19551
C198208,19341
C198264,14928
C198683,11470
C199442,17149
C199442,10965
C199442,17478
C199442,15464
C199442,24064
C200980,16709
C201587,28419
C202088,267
C202216,27552
C203675,21277
C203675,4324
C205691,24018
C205819,2942
C207218,20448
C213994,3637
C215620,1351
C217452,9274
C225290,22963
C235067,13213
C235067,7743
C235067,17898
C235067,18439
C235067,21976
C242930,6469
C242930,6468
C251430,31006
C262203,25888
C268717,22875
C268717,28734
C268717,14245
265861,1681
265861,18324
265862,19584
268289,3995
269709,3663
269709,17997
269709,21194
269709,24954
293963,5525
294404,22522
294404,5865
1081316,16519
1081316,15788
1081316,17179
1081316,20224
1081326,28279
1081328,14071
1081352,1652
1081354,17548
1081354,5571
1081354,25191
1081354,20475
1081354,8868
1081354,28878
1081354,28383
1081354,23357
1081354,23067
1081354,7862
1081357,13585
1081363,28585
1081364,4981
1081377,17863
1081379,25442
1081395,22618
1081410,6090
1081416,30802
1081416,16176
1081416,643
1081416,30957
1081423,33780
1081465,4331
1081476,14058
1081476,24844
1081486,1271
1081487,17171
1081499,26408
1081504,2480
1081504,28032
1081505,32463
1081512,15088
1081534,15811
1081534,25750
1081542,5963
1081542,2835
1081542,24434
1081542,9950
1081544,8399
1081544,12082
1081545,20488
1081545,29695
1081551,859
1081551,32126
1081551,32181
1081551,32215
1081557,4350
1081557,17808
1081558,26408
1081558,31796
1081558,32052
1081558,32233
1081558,32288
1081558,32378
1081558,32419
1081558,32430
1081560,29567
1081560,29650
1081565,7098
1081565,10128
1081565,31552
1081570,20274
1081570,21502
1081570,27341
1081571,3824
1081578,1364
1081578,18857
